plot,veg_type,date,observer,species,plant,stage,flower_stalk,longest_leaf,new_growth,corner,soil_moisture,active_layer,notes
PS2,KOM,02/07/2017,Gergana and Will,DRYINT,4,P3 - Date first open flower,NA,11,NA,NA,NA,NA,NA
PS2,KOM,02/07/2017,Gergana and Will,DRYINT,5,P3 - Date first open flower,NA,8,NA,NA,NA,NA,NA
PS2,KOM,02/07/2017,Gergana and Will,DRYINT,6,P3 - Date first open flower,NA,16,NA,NA,NA,NA,NA
PS2,KOM,02/07/2017,Gergana and Will,SALARC,1,P3 - Date first pollen visible on males,NA,22,26,NA,NA,NA,NA
PS2,KOM,02/07/2017,Gergana and Will,SALARC,2,P2 - Date first leaf bud burst,NA,33,11,NA,NA,NA,NA
PS2,KOM,02/07/2017,Gergana and Will,SALARC,3,P2 - Date first leaf bud burst,NA,40,25,NA,NA,NA,NA
PS2,KOM,02/07/2017,Gergana and Will,SALARC,4,P2 - Date first leaf bud burst,NA,20,15,NA,NA,NA,NA
PS2,KOM,02/07/2017,Gergana and Will,SALARC,5,P3 - Date first pollen visible on males,NA,35,12,NA,NA,NA,NA
PS2,KOM,02/07/2017,Gergana and Will,SALARC,6,P2 - Date first leaf bud burst,NA,31,8,NA,NA,NA,NA
PS2,KOM,02/07/2017,Gergana and Will,NA,NA,NA,NA,NA,NA,NE,25.2,10.5,NA
PS2,KOM,02/07/2017,Gergana and Will,NA,NA,NA,NA,NA,NA,NW,31.3,37,NA
PS2,KOM,02/07/2017,Gergana and Will,NA,NA,NA,NA,NA,NA,SW,36.6,40.5,NA
PS2,KOM,02/07/2017,Gergana and Will,NA,NA,NA,NA,NA,NA,SE,17.8,29.4,NA
PS2,KOM,07/07/2017,Gergana,ARCLAT,1,P2 - Date green stem/leaves growing,NA,95,NA,NA,NA,NA,NA
PS2,KOM,07/07/2017,Gergana,ARCLAT,2,P2 - Date green stem/leaves growing,NA,83,NA,NA,NA,NA,NA
PS2,KOM,07/07/2017,Gergana,ARCLAT,3,P3 - Date first appearance of flower buds,164,64,NA,NA,NA,NA,NA
PS2,KOM,07/07/2017,Gergana,ARCLAT,4,P2 - Date green stem/leaves growing,NA,91,NA,NA,NA,NA,NA
PS2,KOM,07/07/2017,Gergana,ARCLAT,5,P3 - Date first appearance of flower buds,165,79,NA,NA,NA,NA,NA
PS2,KOM,07/07/2017,Gergana,ARCLAT,6,P3 - Date first appearance of flower buds,101,69,NA,NA,NA,NA,NA
PS2,KOM,07/07/2017,Gergana,DRYINT,1,P3 - Date first open flower,NA,14,NA,NA,NA,NA,NA
PS2,KOM,07/07/2017,Gergana,DRYINT,2,P5 - Date first twisting of filaments on seed heads,NA,11,NA,NA,NA,NA,NA
PS2,KOM,07/07/2017,Gergana,DRYINT,3,P1 - Date snow free,NA,14,NA,NA,NA,NA,NA
PS2,KOM,07/07/2017,Gergana,DRYINT,4,P4 - Date last petal shed,NA,12,NA,NA,NA,NA,NA
PS2,KOM,07/07/2017,Gergana,DRYINT,5,P4 - Date last petal shed,NA,8,NA,NA,NA,NA,NA
PS2,KOM,07/07/2017,Gergana,DRYINT,6,P3 - Date first open flower,NA,18,NA,NA,NA,NA,NA
PS2,KOM,07/07/2017,Gergana,SALARC,1,P3 - Date first pollen visible on males,NA,45,26,NA,NA,NA,NA
PS2,KOM,07/07/2017,Gergana,SALARC,2,P2 - Date first leaf bud burst,NA,31,12,NA,NA,NA,NA
PS2,KOM,07/07/2017,Gergana,SALARC,3,P2 - Date first leaf bud burst,NA,39,34,NA,NA,NA,NA
PS2,KOM,07/07/2017,Gergana,SALARC,4,P2 - Date first leaf bud burst,NA,22,12,NA,NA,NA,NA
PS2,KOM,07/07/2017,Gergana,SALARC,5,P3 - Date first pollen visible on males,NA,38,12,NA,NA,NA,NA
PS2,KOM,07/07/2017,Gergana,SALARC,6,P3 - Date first pollen visible on males,NA,32,15,NA,NA,NA,NA
PS2,KOM,07/07/2017,Gergana,NA,NA,NA,NA,NA,NA,NE,41.8,22,NA
PS2,KOM,07/07/2017,Gergana,NA,NA,NA,NA,NA,NA,NW,30.7,33.7,NA
PS2,KOM,07/07/2017,Gergana,NA,NA,NA,NA,NA,NA,SW,38.2,42.5,NA
PS2,KOM,07/07/2017,Gergana,NA,NA,NA,NA,NA,NA,SE,7.3,30.6,NA
PS2,KOM,09/07/2017,Gergana,ARCLAT,1,P2 - Date green stem/leaves growing,NA,96,NA,NA,NA,NA,NA
PS2,KOM,09/07/2017,Gergana,ARCLAT,2,P2 - Date green stem/leaves growing,NA,83,NA,NA,NA,NA,NA
PS2,KOM,09/07/2017,Gergana,ARCLAT,3,P3 - Date first appearance of flower buds,190,64,NA,NA,NA,NA,NA
PS2,KOM,09/07/2017,Gergana,ARCLAT,4,P2 - Date green stem/leaves growing,NA,90,NA,NA,NA,NA,NA
PS2,KOM,09/07/2017,Gergana,ARCLAT,5,P3 - Date first appearance of flower buds,198,79,NA,NA,NA,NA,NA
PS2,KOM,09/07/2017,Gergana,ARCLAT,6,P3 - Date first appearance of flower buds,125,72,NA,NA,NA,NA,NA
PS2,KOM,09/07/2017,Gergana,DRYINT,1,P3 - Date first open flower,NA,14,NA,NA,NA,NA,NA
PS2,KOM,09/07/2017,Gergana,DRYINT,2,P5 - Date first twisting of filaments on seed heads,NA,10,NA,NA,NA,NA,NA
PS2,KOM,09/07/2017,Gergana,DRYINT,3,P1 - Date snow free,NA,14,NA,NA,NA,NA,NA
PS2,KOM,09/07/2017,Gergana,DRYINT,4,P4 - Date last petal shed,NA,13,NA,NA,NA,NA,NA
PS2,KOM,09/07/2017,Gergana,DRYINT,5,P5 - Date first twisting of filaments on seed heads,NA,10,NA,NA,NA,NA,NA
PS2,KOM,09/07/2017,Gergana,DRYINT,6,P3 - Date first open flower,NA,12,NA,NA,NA,NA,NA
PS2,KOM,09/07/2017,Gergana,SALARC,1,P3 - Date first pollen visible on males,NA,43,26,NA,NA,NA,NA
PS2,KOM,09/07/2017,Gergana,SALARC,2,P2 - Date first leaf bud burst,NA,33,11,NA,NA,NA,NA
PS2,KOM,09/07/2017,Gergana,SALARC,3,P2 - Date first leaf bud burst,NA,38,21,NA,NA,NA,NA
PS2,KOM,09/07/2017,Gergana,SALARC,4,P2 - Date first leaf bud burst,NA,21,18,NA,NA,NA,NA
PS2,KOM,09/07/2017,Gergana,SALARC,5,P3 - Date first pollen visible on males,NA,31,5,NA,NA,NA,NA
PS2,KOM,09/07/2017,Gergana,SALARC,6,P3 - Date first pollen visible on males,NA,28,15,NA,NA,NA,NA
PS2,KOM,09/07/2017,Gergana,NA,NA,NA,NA,NA,NA,NE,34,26.4,NA
PS2,KOM,09/07/2017,Gergana,NA,NA,NA,NA,NA,NA,NW,20.8,41.1,NA
PS2,KOM,09/07/2017,Gergana,NA,NA,NA,NA,NA,NA,SW,35.9,45.5,NA
PS2,KOM,09/07/2017,Gergana,NA,NA,NA,NA,NA,NA,SE,24.4,38.2,NA
PS2,KOM,14/07/2017,Gergana and Isla,ARCLAT,1,P2 - Date green stem/leaves growing,NA,96,NA,NA,NA,NA,NA
PS2,KOM,14/07/2017,Gergana and Isla,ARCLAT,2,P2 - Date green stem/leaves growing,NA,100,NA,NA,NA,NA,NA
PS2,KOM,14/07/2017,Gergana and Isla,ARCLAT,3,P3 - Date first appearance of flower buds,260,64,NA,NA,NA,NA,NA
PS2,KOM,14/07/2017,Gergana and Isla,ARCLAT,4,P2 - Date green stem/leaves growing,NA,89,NA,NA,NA,NA,NA
PS2,KOM,14/07/2017,Gergana and Isla,ARCLAT,5,P3 - Date first appearance of flower buds,296,79,NA,NA,NA,NA,NA
PS2,KOM,14/07/2017,Gergana and Isla,ARCLAT,6,P3 - Date first appearance of flower buds,219,71,NA,NA,NA,NA,NA
PS2,KOM,14/07/2017,Gergana and Isla,DRYINT,1,P3 - Date first open flower,NA,12,NA,NA,NA,NA,NA
PS2,KOM,14/07/2017,Gergana and Isla,DRYINT,2,P5 - Date first twisting of filaments on seed heads,NA,9,NA,NA,NA,NA,NA
PS2,KOM,14/07/2017,Gergana and Isla,DRYINT,3,P1 - Date snow free,NA,11,NA,NA,NA,NA,NA
PS2,KOM,14/07/2017,Gergana and Isla,DRYINT,4,P4 - Date last petal shed,NA,11,NA,NA,NA,NA,NA
PS2,KOM,14/07/2017,Gergana and Isla,DRYINT,5,P5 - Date first twisting of filaments on seed heads,NA,9,NA,NA,NA,NA,NA
PS2,KOM,14/07/2017,Gergana and Isla,DRYINT,6,P3 - Date first open flower,NA,15,NA,NA,NA,NA,NA
PS2,KOM,14/07/2017,Gergana and Isla,SALARC,1,P3 - Date first pollen visible on males,NA,25,12,NA,NA,NA,NA
PS2,KOM,14/07/2017,Gergana and Isla,SALARC,2,P2 - Date first leaf bud burst,NA,32,20,NA,NA,NA,NA
PS2,KOM,14/07/2017,Gergana and Isla,SALARC,3,P2 - Date first leaf bud burst,NA,38,33,NA,NA,NA,NA
PS2,KOM,14/07/2017,Gergana and Isla,SALARC,4,P2 - Date first leaf bud burst,NA,21,11,NA,NA,NA,NA
PS2,KOM,14/07/2017,Gergana and Isla,SALARC,5,P2 - Date first leaf bud burst,NA,36,12,NA,NA,NA,NA
PS2,KOM,14/07/2017,Gergana and Isla,SALARC,6,P3 - Date first pollen visible on males,NA,25,14,NA,NA,NA,NA
PS2,KOM,14/07/2017,Gergana and Isla,NA,NA,NA,NA,NA,NA,NE,41.5,32.5,NA
PS2,KOM,14/07/2017,Gergana and Isla,NA,NA,NA,NA,NA,NA,NW,33.2,44.2,NA
PS2,KOM,14/07/2017,Gergana and Isla,NA,NA,NA,NA,NA,NA,SW,35.9,50.6,NA
PS2,KOM,14/07/2017,Gergana and Isla,NA,NA,NA,NA,NA,NA,SE,25.7,39.9,NA
PS2,KOM,17/07/2017,Gergana,ARCLAT,1,P2 - Date green stem/leaves growing,NA,95,NA,NA,NA,NA,NA
PS2,KOM,17/07/2017,Gergana,ARCLAT,2,P2 - Date green stem/leaves growing,NA,102,NA,NA,NA,NA,NA
PS2,KOM,17/07/2017,Gergana,ARCLAT,3,P3 - Date first appearance of flower buds,314,63,NA,NA,NA,NA,NA
PS2,KOM,17/07/2017,Gergana,ARCLAT,4,P2 - Date green stem/leaves growing,NA,92,NA,NA,NA,NA,NA
PS2,KOM,17/07/2017,Gergana,ARCLAT,5,P3 - Date first appearance of flower buds,363,80,NA,NA,NA,NA,NA
PS2,KOM,17/07/2017,Gergana,ARCLAT,6,P3 - Date first appearance of flower buds,247,70,NA,NA,NA,NA,NA
PS2,KOM,17/07/2017,Gergana,DRYINT,1,P4 - Date last petal shed,NA,13,NA,NA,NA,NA,NA
PS2,KOM,17/07/2017,Gergana,DRYINT,2,P5 - Date first twisting of filaments on seed heads,NA,11,NA,NA,NA,NA,NA
PS2,KOM,17/07/2017,Gergana,DRYINT,3,P1 - Date snow free,NA,14,NA,NA,NA,NA,Bud aborted 
PS2,KOM,17/07/2017,Gergana,DRYINT,4,P4 - Date last petal shed,NA,13,NA,NA,NA,NA,NA
PS2,KOM,17/07/2017,Gergana,DRYINT,5,P5 - Date first twisting of filaments on seed heads,NA,10,NA,NA,NA,NA,NA
PS2,KOM,17/07/2017,Gergana,DRYINT,6,P4 - Date last petal shed,NA,18,NA,NA,NA,NA,NA
PS2,KOM,17/07/2017,Gergana,SALARC,1,P3 - Date first pollen visible on males,NA,20,27,NA,NA,NA,NA
PS2,KOM,17/07/2017,Gergana,SALARC,2,P2 - Date first leaf bud burst,NA,33,12,NA,NA,NA,NA
PS2,KOM,17/07/2017,Gergana,SALARC,3,P2 - Date first leaf bud burst,NA,38,26,NA,NA,NA,NA
PS2,KOM,17/07/2017,Gergana,SALARC,4,P2 - Date first leaf bud burst,NA,21,8,NA,NA,NA,NA
PS2,KOM,17/07/2017,Gergana,SALARC,5,P2 - Date first leaf bud burst,NA,36,6,NA,NA,NA,NA
PS2,KOM,17/07/2017,Gergana,SALARC,6,P3 - Date first pollen visible on males,NA,25,15,NA,NA,NA,NA
PS2,KOM,17/07/2017,Gergana,NA,NA,NA,NA,NA,NA,NE,31.4,33.7,NA
PS2,KOM,17/07/2017,Gergana,NA,NA,NA,NA,NA,NA,NW,24.5,47.3,NA
PS2,KOM,17/07/2017,Gergana,NA,NA,NA,NA,NA,NA,SW,36,53.3,NA
PS2,KOM,17/07/2017,Gergana,NA,NA,NA,NA,NA,NA,SE,28.5,36,NA
PS2,KOM,26/07/2017,Gergana and Isla,ARCLAT,1,P2 - Date green stem/leaves growing,NA,98,NA,NA,NA,NA,NA
PS2,KOM,26/07/2017,Gergana and Isla,ARCLAT,2,P2 - Date green stem/leaves growing,NA,99,NA,NA,NA,NA,NA
PS2,KOM,26/07/2017,Gergana and Isla,ARCLAT,3,P6 - Date first seeds dispersed,353,64,NA,NA,NA,NA,NA
PS2,KOM,26/07/2017,Gergana and Isla,ARCLAT,4,P2 - Date green stem/leaves growing,NA,95,NA,NA,NA,NA,NA
PS2,KOM,26/07/2017,Gergana and Isla,ARCLAT,5,P6 - Date first seeds dispersed,427,77,NA,NA,NA,NA,NA
PS2,KOM,26/07/2017,Gergana and Isla,ARCLAT,6,P6 - Date first seeds dispersed,305,69,NA,NA,NA,NA,NA
PS2,KOM,26/07/2017,Gergana and Isla,DRYINT,1,P4 - Date last petal shed,NA,13,NA,NA,NA,NA,Aborted flower 
PS2,KOM,26/07/2017,Gergana and Isla,DRYINT,2,P5 - Date first twisting of filaments on seed heads,NA,11,NA,NA,NA,NA,NA
PS2,KOM,26/07/2017,Gergana and Isla,DRYINT,3,P1 - Date snow free,NA,12,NA,NA,NA,NA,Bud aborted 
PS2,KOM,26/07/2017,Gergana and Isla,DRYINT,4,P4 - Date last petal shed,NA,14,NA,NA,NA,NA,Aborted flower 
PS2,KOM,26/07/2017,Gergana and Isla,DRYINT,5,P5 - Date first twisting of filaments on seed heads,NA,13,NA,NA,NA,NA,NA
PS2,KOM,26/07/2017,Gergana and Isla,DRYINT,6,P4 - Date last petal shed,NA,16,NA,NA,NA,NA,Aborted flower 
PS2,KOM,26/07/2017,Gergana and Isla,SALARC,1,P3 - Date first pollen visible on males,NA,23,12,NA,NA,NA,One capsule on female catkin
PS2,KOM,26/07/2017,Gergana and Isla,SALARC,2,P2 - Date first leaf bud burst,NA,32,13,NA,NA,NA,Female catkin seeds developed 
PS2,KOM,26/07/2017,Gergana and Isla,SALARC,3,P2 - Date first leaf bud burst,NA,35,5,NA,NA,NA,Female catkin seeds developed 
PS2,KOM,26/07/2017,Gergana and Isla,SALARC,4,P4 - Date onset of seed dispersal on females,NA,22,14,NA,NA,NA,NA
PS2,KOM,26/07/2017,Gergana and Isla,SALARC,5,P2 - Date first leaf bud burst,NA,37,7,NA,NA,NA,NA
PS2,KOM,26/07/2017,Gergana and Isla,SALARC,6,P3 - Date first pollen visible on males,NA,25,15,NA,NA,NA,Male catkin scenesced
PS2,KOM,26/07/2017,Gergana and Isla,NA,NA,NA,NA,NA,NA,NE,37.3,36.5,NA
PS2,KOM,26/07/2017,Gergana and Isla,NA,NA,NA,NA,NA,NA,NW,36.6,53.6,NA
PS2,KOM,26/07/2017,Gergana and Isla,NA,NA,NA,NA,NA,NA,SW,44.4,59.2,NA
PS2,KOM,26/07/2017,Gergana and Isla,NA,NA,NA,NA,NA,NA,SE,42.9,53.9,NA
PS2,KOM,09/08/2017,Gergana,ARCLAT,1,P2 - Date green stem/leaves growing,NA,100,NA,NA,NA,NA,Leaves yellowing 
PS2,KOM,09/08/2017,Gergana,ARCLAT,2,P2 - Date green stem/leaves growing,NA,98,NA,NA,NA,NA,Leaves yellowing
PS2,KOM,09/08/2017,Gergana,ARCLAT,3,P7 - Date seeds all dispersed,352,65,NA,NA,NA,NA,Leaves yellowing
PS2,KOM,09/08/2017,Gergana,ARCLAT,4,P2 - Date green stem/leaves growing,NA,110,NA,NA,NA,NA,Leaves yellowing
PS2,KOM,09/08/2017,Gergana,ARCLAT,5,P7 - Date seeds all dispersed,445,80,NA,NA,NA,NA,Leaves yellowing
PS2,KOM,09/08/2017,Gergana,ARCLAT,6,P7 - Date seeds all dispersed,310,70,NA,NA,NA,NA,Leaves yellowing
PS2,KOM,09/08/2017,Gergana,DRYINT,1,P4 - Date last petal shed,NA,13,NA,NA,NA,NA,Aborted flower
PS2,KOM,09/08/2017,Gergana,DRYINT,2,P6 - Date seeds start dispersing,NA,13,NA,NA,NA,NA,NA
PS2,KOM,09/08/2017,Gergana,DRYINT,3,P1 - Date snow free,NA,14,NA,NA,NA,NA,Bud aborted
PS2,KOM,09/08/2017,Gergana,DRYINT,4,P4 - Date last petal shed,NA,12,NA,NA,NA,NA,Aborted flower
PS2,KOM,09/08/2017,Gergana,DRYINT,5,P6 - Date seeds start dispersing,NA,12,NA,NA,NA,NA,NA
PS2,KOM,09/08/2017,Gergana,DRYINT,6,P4 - Date last petal shed,NA,16,NA,NA,NA,NA,Aborted flower
PS2,KOM,09/08/2017,Gergana,SALARC,1,P3 - Date first pollen visible on males,NA,25,21,NA,NA,NA,NA
PS2,KOM,09/08/2017,Gergana,SALARC,2,P4 - Date onset of seed dispersal on females,NA,34,11,NA,NA,NA,NA
PS2,KOM,09/08/2017,Gergana,SALARC,3,P4 - Date onset of seed dispersal on females,NA,33,7,NA,NA,NA,NA
PS2,KOM,09/08/2017,Gergana,SALARC,4,P5 - Date first yellowing of leaves,NA,25,15,NA,NA,NA,NA
PS2,KOM,09/08/2017,Gergana,SALARC,5,P2 - Date first leaf bud burst,NA,40,16,NA,NA,NA,NA
PS2,KOM,09/08/2017,Gergana,SALARC,6,P3 - Date first pollen visible on males,NA,27,15,NA,NA,NA,NA
PS2,KOM,09/08/2017,Gergana,NA,NA,NA,NA,NA,NA,NE,41.6,38.6,NA
PS2,KOM,09/08/2017,Gergana,NA,NA,NA,NA,NA,NA,NW,37.5,61,NA
PS2,KOM,09/08/2017,Gergana,NA,NA,NA,NA,NA,NA,SW,45.6,66.6,NA
PS2,KOM,09/08/2017,Gergana,NA,NA,NA,NA,NA,NA,SE,44.1,63.5,NA
PS3,HER,25/06/2017,Gergana and Jeff,ARCLAT,1,P2 - Date green stem/leaves growing,NA,58,NA,NA,NA,NA,Gergana ripped off longer leaf by accident
PS3,HER,25/06/2017,Gergana and Jeff,ARCLAT,2,P2 - Date green stem/leaves growing,NA,51,NA,NA,NA,NA,NA
PS3,HER,25/06/2017,Gergana and Jeff,ARCLAT,3,P2 - Date green stem/leaves growing,NA,49,NA,NA,NA,NA,NA
PS3,HER,25/06/2017,Gergana and Jeff,ARCLAT,4,P2 - Date green stem/leaves growing,NA,72,NA,NA,NA,NA,NA
PS3,HER,25/06/2017,Gergana and Jeff,ARCLAT,5,P2 - Date green stem/leaves growing,NA,42,NA,NA,NA,NA,NA
PS3,HER,25/06/2017,Gergana and Jeff,ARCLAT,6,P2 - Date green stem/leaves growing,NA,36,NA,NA,NA,NA,NA
PS3,HER,25/06/2017,Gergana and Jeff,DRYINT,1,P3 - Date first open flower,NA,24,NA,NA,NA,NA,NA
PS3,HER,25/06/2017,Gergana and Jeff,DRYINT,2,P2 - Date first appearance of petals in flower buds,NA,13,NA,NA,NA,NA,NA
PS3,HER,25/06/2017,Gergana and Jeff,DRYINT,3,P3 - Date first open flower,NA,16,NA,NA,NA,NA,NA
PS3,HER,25/06/2017,Gergana and Jeff,DRYINT,4,P3 - Date first open flower,NA,16,NA,NA,NA,NA,NA
PS3,HER,25/06/2017,Gergana and Jeff,DRYINT,5,P2 - Date first appearance of petals in flower buds,NA,15,NA,NA,NA,NA,NA
PS3,HER,25/06/2017,Gergana and Jeff,DRYINT,6,P2 - Date first appearance of petals in flower buds,NA,17,NA,NA,NA,NA,NA
PS3,HER,25/06/2017,Gergana and Jeff,ERIVAG,1,P6 - Date first seeds dispersed,NA,95,NA,NA,NA,NA,NA
PS3,HER,25/06/2017,Gergana and Jeff,ERIVAG,2,P5 - Date flowers fluffy,NA,93,NA,NA,NA,NA,NA
PS3,HER,25/06/2017,Gergana and Jeff,ERIVAG,3,P6 - Date first seeds dispersed,NA,105,NA,NA,NA,NA,NA
PS3,HER,25/06/2017,Gergana and Jeff,ERIVAG,4,P6 - Date first seeds dispersed,NA,121,NA,NA,NA,NA,NA
PS3,HER,25/06/2017,Gergana and Jeff,ERIVAG,5,P6 - Date first seeds dispersed,NA,70,NA,NA,NA,NA,NA
PS3,HER,25/06/2017,Gergana and Jeff,ERIVAG,6,P6 - Date first seeds dispersed,NA,67,NA,NA,NA,NA,NA
PS3,HER,25/06/2017,Gergana and Jeff,SALPUL,1,P2 - Date first leaf bud burst,NA,20,7,NA,NA,NA,NA
PS3,HER,25/06/2017,Gergana and Jeff,SALPUL,2,P2 - Date first leaf bud burst,NA,16,18,NA,NA,NA,NA
PS3,HER,25/06/2017,Gergana and Jeff,SALPUL,3,P2 - Date first leaf bud burst,NA,20,8,NA,NA,NA,NA
PS3,HER,25/06/2017,Gergana and Jeff,SALPUL,4,P2 - Date first leaf bud burst,NA,22,11,NA,NA,NA,NA
PS3,HER,25/06/2017,Gergana and Jeff,SALPUL,5,P2 - Date first leaf bud burst,NA,19,9,NA,NA,NA,NA
PS3,HER,25/06/2017,Gergana and Jeff,SALPUL,6,P2 - Date first leaf bud burst,NA,19,9,NA,NA,NA,NA
PS3,HER,25/06/2017,Gergana and Jeff,NA,NA,NA,NA,NA,NA,NE,25.5,17.8,NA
PS3,HER,25/06/2017,Gergana and Jeff,NA,NA,NA,NA,NA,NA,NW,32.2,16,NA
PS3,HER,25/06/2017,Gergana and Jeff,NA,NA,NA,NA,NA,NA,SW,45.5,12,NA
PS3,HER,25/06/2017,Gergana and Jeff,NA,NA,NA,NA,NA,NA,SE,25.4,17,NA
PS3,HER,29/06/2017,Gergana and Will,ARCLAT,1,P2 - Date green stem/leaves growing,NA,52,NA,NA,NA,NA,Herbivory 
PS3,HER,29/06/2017,Gergana and Will,ARCLAT,2,P2 - Date green stem/leaves growing,NA,49,NA,NA,NA,NA,NA
PS3,HER,29/06/2017,Gergana and Will,ARCLAT,3,P2 - Date green stem/leaves growing,NA,53,NA,NA,NA,NA,NA
PS3,HER,29/06/2017,Gergana and Will,ARCLAT,4,P2 - Date green stem/leaves growing,NA,70,NA,NA,NA,NA,NA
PS3,HER,29/06/2017,Gergana and Will,ARCLAT,5,P3 - Date first appearance of flower buds,73,58,NA,NA,NA,NA,NA
PS3,HER,29/06/2017,Gergana and Will,ARCLAT,6,P2 - Date green stem/leaves growing,NA,69,NA,NA,NA,NA,NA
PS3,HER,29/06/2017,Gergana and Will,DRYINT,1,P3 - Date first open flower,NA,17,NA,NA,NA,NA,NA
PS3,HER,29/06/2017,Gergana and Will,DRYINT,2,P3 - Date first open flower,NA,10,NA,NA,NA,NA,NA
PS3,HER,29/06/2017,Gergana and Will,DRYINT,3,P3 - Date first open flower,NA,13,NA,NA,NA,NA,New plant chosen. Old not found
PS3,HER,29/06/2017,Gergana and Will,DRYINT,4,P3 - Date first open flower,NA,11,NA,NA,NA,NA,NA
PS3,HER,29/06/2017,Gergana and Will,DRYINT,5,P3 - Date first open flower,NA,13,NA,NA,NA,NA,NA
PS3,HER,29/06/2017,Gergana and Will,DRYINT,6,P3 - Date first open flower,NA,14,NA,NA,NA,NA,NA
PS3,HER,29/06/2017,Gergana and Will,ERIVAG,1,P6 - Date first seeds dispersed,NA,89,NA,NA,NA,NA,NA
PS3,HER,29/06/2017,Gergana and Will,ERIVAG,2,P5 - Date flowers fluffy,NA,112,NA,NA,NA,NA,NA
PS3,HER,29/06/2017,Gergana and Will,ERIVAG,3,P6 - Date first seeds dispersed,NA,121,NA,NA,NA,NA,NA
PS3,HER,29/06/2017,Gergana and Will,ERIVAG,4,P6 - Date first seeds dispersed,NA,117,NA,NA,NA,NA,NA
PS3,HER,29/06/2017,Gergana and Will,ERIVAG,5,P6 - Date first seeds dispersed,NA,74,NA,NA,NA,NA,NA
PS3,HER,29/06/2017,Gergana and Will,ERIVAG,6,P6 - Date first seeds dispersed,NA,100,NA,NA,NA,NA,NA
PS3,HER,29/06/2017,Gergana and Will,SALPUL,1,P2 - Date first leaf bud burst,NA,18,6,NA,NA,NA,NA
PS3,HER,29/06/2017,Gergana and Will,SALPUL,2,P2 - Date first leaf bud burst,NA,19,10,NA,NA,NA,NA
PS3,HER,29/06/2017,Gergana and Will,SALPUL,3,P2 - Date first leaf bud burst,NA,24,7,NA,NA,NA,NA
PS3,HER,29/06/2017,Gergana and Will,SALPUL,4,P2 - Date first leaf bud burst,NA,25,5,NA,NA,NA,NA
PS3,HER,29/06/2017,Gergana and Will,SALPUL,5,P2 - Date first leaf bud burst,NA,21,9,NA,NA,NA,NA
PS3,HER,29/06/2017,Gergana and Will,SALPUL,6,P2 - Date first leaf bud burst,NA,26,6,NA,NA,NA,NA
PS3,HER,29/06/2017,Gergana and Will,NA,NA,NA,NA,NA,NA,NE,18.4,20,NA
PS3,HER,29/06/2017,Gergana and Will,NA,NA,NA,NA,NA,NA,NW,29.2,23.2,NA
PS3,HER,29/06/2017,Gergana and Will,NA,NA,NA,NA,NA,NA,SW,49.1,16.4,NA
PS3,HER,29/06/2017,Gergana and Will,NA,NA,NA,NA,NA,NA,SE,33.3,18.9,NA
PS3,HER,04/07/2017,Gergana,ARCLAT,1,P2 - Date green stem/leaves growing,NA,82,NA,NA,NA,NA,NA
PS3,HER,04/07/2017,Gergana,ARCLAT,2,P2 - Date green stem/leaves growing,NA,62,NA,NA,NA,NA,NA
PS3,HER,04/07/2017,Gergana,ARCLAT,3,P2 - Date green stem/leaves growing,NA,50,NA,NA,NA,NA,NA
PS3,HER,04/07/2017,Gergana,ARCLAT,4,P2 - Date green stem/leaves growing,NA,80,NA,NA,NA,NA,NA
PS3,HER,04/07/2017,Gergana,ARCLAT,5,P3 - Date first appearance of flower buds,114,39,NA,NA,NA,NA,NA
PS3,HER,04/07/2017,Gergana,ARCLAT,6,P2 - Date green stem/leaves growing,NA,67,NA,NA,NA,NA,NA
PS3,HER,04/07/2017,Gergana,DRYINT,1,P4 - Date last petal shed,NA,16,NA,NA,NA,NA,NA
PS3,HER,04/07/2017,Gergana,DRYINT,2,P4 - Date last petal shed,NA,13,NA,NA,NA,NA,NA
PS3,HER,04/07/2017,Gergana,DRYINT,3,P4 - Date last petal shed,NA,14,NA,NA,NA,NA,NA
PS3,HER,04/07/2017,Gergana,DRYINT,4,P4 - Date last petal shed,NA,18,NA,NA,NA,NA,NA
PS3,HER,04/07/2017,Gergana,DRYINT,5,P3 - Date first open flower,NA,12,NA,NA,NA,NA,NA
PS3,HER,04/07/2017,Gergana,DRYINT,6,P3 - Date first open flower,NA,14,NA,NA,NA,NA,NA
PS3,HER,04/07/2017,Gergana,ERIVAG,1,P6 - Date first seeds dispersed,NA,105,NA,NA,NA,NA,NA
PS3,HER,04/07/2017,Gergana,ERIVAG,2,P5 - Date flowers fluffy,NA,125,NA,NA,NA,NA,NA
PS3,HER,04/07/2017,Gergana,ERIVAG,3,P6 - Date first seeds dispersed,NA,129,NA,NA,NA,NA,NA
PS3,HER,04/07/2017,Gergana,ERIVAG,4,P6 - Date first seeds dispersed,NA,113,NA,NA,NA,NA,NA
PS3,HER,04/07/2017,Gergana,ERIVAG,5,P6 - Date first seeds dispersed,NA,89,NA,NA,NA,NA,NA
PS3,HER,04/07/2017,Gergana,ERIVAG,6,P6 - Date first seeds dispersed,NA,111,NA,NA,NA,NA,NA
PS3,HER,04/07/2017,Gergana,SALPUL,1,P2 - Date first leaf bud burst,NA,21,4,NA,NA,NA,NA
PS3,HER,04/07/2017,Gergana,SALPUL,2,P2 - Date first leaf bud burst,NA,27,9,NA,NA,NA,NA
